"ID";"Latitude";"Insolacao";"Longitude";"Estado";"Cidade";"Estacao";"Verao";"AnoNasc";"Idade";"Sexo";"Coleta";"HO";"p01";"p02";"p03";"p04";"p05";"p06";"p07";"p08";"p09";"p10";"p11";"p12";"p13";"p14";"p15";"p16";"p17";"p18";"p19"
"3152";-19,81;392;-43,95;"MG";"Belo Horizonte, MG";"out";"Sim";1984;23;"feminino";2006-09-01;35;"1";"1";"1";"1";"4";"3";"3";"4";"1";"5";"2";"2";"1";"1";"1";"2";"1";"1";"0"
"3153";-19,81;392;-43,95;"MG";"Belo Horizonte, MG";"out";"Sim";1984;23;"feminino";2006-09-01;36;"1";"2";"1";"3";"3";"3";"2";"2";"1";"3";"2";"3";"3";"1";"1";"2";"1";"2";"0"
"3154";-19,81;392;-43,95;"MG";"Belo Horizonte, MG";"out";"Sim";1983;24;"masculino";2006-09-01;32;"2";"2";"1";"4";"3";"1";"2";"3";"2";"1";"2";"0";"1";"1";"2";"1";"2";"2";"0"
"3155";-19,81;392;-43,95;"MG";"Belo Horizonte, MG";"out";"Sim";1982;25;"feminino";2006-09-01;37;"2";"3";"1";"2";"4";"1";"4";"4";"1";"2";"0";"3";"1";"3";"1";"2";"2";"1";"0"
"3156";-19,81;392;-43,95;"MG";"Belo Horizonte, MG";"out";"Sim";1982;25;"masculino";2006-09-01;40;"3";"2";"2";"2";"3";"2";"3";"2";"2";"2";"2";"2";"3";"1";"1";"2";"1";"3";"2"
"3157";-19,81;392;-43,95;"MG";"Belo Horizonte, MG";"out";"Sim";1982;25;"feminino";2006-09-01;47;"2";"3";"2";"2";"4";"4";"3";"1";"3";"3";"6";"0";"1";"2";"1";"3";"3";"2";"2"
"3158";-19,81;392;-43,95;"MG";"Belo Horizonte, MG";"out";"Sim";1981;26;"feminino";2006-09-01;52;"2";"3";"1";"3";"4";"2";"3";"3";"2";"3";"6";"2";"2";"4";"4";"3";"1";"2";"2"
"3159";-19,81;392;-43,95;"MG";"Belo Horizonte, MG";"out";"Sim";1965;42;"feminino";2006-09-01;54;"4";"2";"4";"4";"4";"3";"2";"1";"3";"2";"6";"2";"2";"2";"4";"2";"2";"3";"2"
"3160";-19,81;392;-43,95;"MG";"Belo Horizonte, MG";"out";"Sim";1981;26;"masculino";2006-09-01;42;"3";"2";"1";"2";"3";"2";"2";"2";"2";"2";"6";"2";"1";"1";"1";"3";"2";"3";"2"
"3161";-19,81;392;-43,95;"MG";"Belo Horizonte, MG";"out";"Sim";1979;28;"masculino";2006-09-01;40;"2";"2";"1";"1";"3";"4";"3";"1";"2";"3";"4";"3";"2";"2";"1";"2";"1";"3";"0"
"3162";-19,81;392;-43,95;"MG";"Belo Horizonte, MG";"out";"Sim";1974;33;"feminino";2006-09-01;43;"3";"3";"1";"1";"3";"1";"2";"4";"2";"2";"6";"0";"1";"2";"4";"2";"2";"4";"0"
"3163";-19,81;392;-43,95;"MG";"Belo Horizonte, MG";"out";"Sim";1968;39;"feminino";2006-09-01;43;"3";"4";"2";"2";"2";"1";"1";"4";"1";"3";"0";"3";"2";"3";"1";"2";"1";"2";"6"
"3164";-19,81;392;-43,95;"MG";"Belo Horizonte, MG";"out";"Sim";1981;26;"feminino";2006-09-01;31;"1";"2";"1";"1";"1";"1";"1";"2";"2";"4";"2";"2";"1";"2";"2";"2";"1";"3";"0"
"3165";-19,81;392;-43,95;"MG";"Belo Horizonte, MG";"out";"Sim";1976;31;"masculino";2006-09-01;52;"3";"3";"2";"2";"3";"4";"2";"3";"3";"3";"2";"2";"2";"4";"3";"3";"3";"3";"2"
"3166";-19,81;392;-43,95;"MG";"Belo Horizonte, MG";"out";"Sim";1970;37;"feminino";2006-09-01;26;"2";"2";"2";"4";"1";"1";"1";"2";"1";"2";"0";"0";"1";"1";"1";"1";"2";"2";"0"
"3167";-19,81;392;-43,95;"MG";"Belo Horizonte, MG";"out";"Sim";1964;43;"feminino";2006-09-01;22;"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"2";"1";"1";"1";"1";"5";"1";"0"
"3168";-19,81;392;-43,95;"MG";"Belo Horizonte, MG";"out";"Sim";1988;19;"masculino";2006-09-01;55;"3";"3";"3";"4";"3";"2";"4";"3";"3";"3";"2";"2";"2";"1";"4";"3";"3";"3";"4"
"3169";-19,81;392;-43,95;"MG";"Belo Horizonte, MG";"out";"Sim";1985;22;"masculino";2006-09-01;42;"3";"3";"1";"2";"2";"2";"2";"2";"3";"3";"6";"2";"1";"1";"1";"3";"3";"2";"0"
"3170";-19,81;392;-43,95;"MG";"Belo Horizonte, MG";"out";"Sim";1987;20;"feminino";2006-09-01;45;"3";"3";"2";"1";"2";"1";"3";"4";"3";"3";"0";"3";"2";"3";"2";"4";"1";"3";"2"
"3171";-19,81;392;-43,95;"MG";"Belo Horizonte, MG";"out";"Sim";1986;21;"masculino";2006-09-01;42;"2";"1";"1";"2";"3";"4";"2";"2";"3";"2";"6";"0";"1";"1";"1";"2";"3";"4";"2"
"3172";-19,81;392;-43,95;"MG";"Belo Horizonte, MG";"out";"Sim";1986;21;"feminino";2006-09-01;62;"4";"5";"3";"3";"3";"3";"3";"3";"4";"4";"6";"2";"1";"1";"4";"2";"3";"4";"4"
"3173";-19,81;392;-43,95;"MG";"Belo Horizonte, MG";"out";"Sim";1985;22;"feminino";2006-09-01;30;"2";"1";"2";"1";"1";"2";"1";"2";"1";"2";"6";"0";"2";"1";"1";"1";"1";"1";"2"
"3174";-19,81;392;-43,95;"MG";"Belo Horizonte, MG";"out";"Sim";1985;22;"masculino";2006-09-01;67;"4";"4";"1";"3";"2";"3";"1";"4";"4";"5";"6";"5";"1";"3";"4";"4";"3";"4";"6"
"3175";-19,81;392;-43,95;"MG";"Belo Horizonte, MG";"out";"Sim";1984;23;"masculino";2006-09-01;50;"3";"3";"2";"2";"2";"3";"3";"3";"4";"5";"4";"2";"1";"4";"1";"1";"1";"4";"2"
"3176";-19,81;392;-43,95;"MG";"Belo Horizonte, MG";"out";"Sim";1983;24;"feminino";2006-09-01;31;"3";"2";"1";"1";"1";"1";"1";"1";"1";"3";"2";"5";"1";"1";"1";"2";"1";"3";"0"
"3177";-19,81;392;-43,95;"MG";"Belo Horizonte, MG";"out";"Sim";1983;24;"masculino";2006-09-01;48;"3";"2";"1";"2";"2";"3";"1";"2";"3";"3";"6";"3";"1";"3";"4";"3";"1";"3";"2"
"3178";-19,81;392;-43,95;"MG";"Belo Horizonte, MG";"out";"Sim";1982;25;"masculino";2006-09-01;43;"3";"3";"2";"2";"1";"1";"3";"3";"1";"3";"6";"0";"1";"2";"1";"2";"3";"4";"2"
"3179";-19,81;392;-43,95;"MG";"Belo Horizonte, MG";"out";"Sim";1982;25;"masculino";2006-09-01;50;"3";"3";"1";"2";"1";"1";"2";"2";"4";"3";"6";"2";"2";"2";"4";"3";"2";"3";"4"
"3180";-19,81;392;-43,95;"MG";"Belo Horizonte, MG";"out";"Sim";1982;25;"feminino";2006-09-01;58;"3";"2";"3";"3";"3";"4";"4";"2";"4";"3";"6";"3";"3";"4";"4";"1";"3";"1";"2"
"3181";-19,81;392;-43,95;"MG";"Belo Horizonte, MG";"out";"Sim";1977;30;"masculino";2006-09-01;56;"3";"3";"1";"2";"3";"3";"3";"4";"3";"3";"6";"3";"2";"2";"4";"2";"3";"4";"2"
"3182";-19,81;392;-43,95;"MG";"Belo Horizonte, MG";"out";"Sim";1969;38;"feminino";2006-09-01;48;"4";"1";"4";"4";"4";"1";"1";"4";"3";"1";"0";"5";"4";"1";"4";"1";"1";"1";"4"
"3183";-19,81;392;-43,95;"MG";"Belo Horizonte, MG";"out";"Sim";1968;39;"masculino";2006-09-01;65;"4";"3";"4";"4";"3";"3";"2";"2";"4";"5";"6";"3";"3";"3";"4";"4";"3";"3";"2"
"3184";-19,81;392;-43,95;"MG";"Belo Horizonte, MG";"out";"Sim";1965;42;"masculino";2006-09-01;40;"3";"3";"4";"2";"3";"3";"3";"2";"2";"2";"0";"2";"1";"3";"1";"2";"1";"3";"0"
"3185";-19,81;392;-43,17;"MG";"Joao Monlevade, MG";"out";"Sim";1983;24;"masculino";2006-09-01;30;"3";"2";"1";"1";"1";"2";"2";"3";"1";"2";"0";"2";"2";"2";"2";"1";"1";"2";"0"
"3186";-19,81;392;-43,95;"MG";"Belo Horizonte, MG";"out";"Sim";1987;20;"masculino";2006-09-01;41;"2";"2";"2";"2";"2";"1";"2";"2";"2";"3";"4";"2";"2";"3";"3";"3";"2";"2";"0"
"3187";-19,81;392;-43,95;"MG";"Belo Horizonte, MG";"out";"Sim";1980;27;"feminino";2006-09-01;29;"3";"1";"2";"3";"2";"1";"3";"1";"3";"1";"0";"0";"1";"1";"4";"1";"1";"1";"0"
"3188";-19,81;392;-43,95;"MG";"Belo Horizonte, MG";"out";"Sim";1980;27;"feminino";2006-09-01;42;"2";"3";"1";"1";"1";"1";"1";"2";"2";"4";"4";"3";"1";"3";"4";"3";"1";"3";"2"
"3189";-19,81;392;-43,95;"MG";"Belo Horizonte, MG";"out";"Sim";1978;29;"feminino";2006-09-01;39;"3";"2";"1";"1";"1";"4";"1";"4";"3";"3";"4";"0";"1";"1";"1";"2";"1";"2";"4"
"3190";-19,81;392;-43,95;"MG";"Belo Horizonte, MG";"out";"Sim";1977;30;"masculino";2006-09-01;53;"3";"3";"2";"3";"2";"2";"2";"2";"3";"5";"6";"2";"1";"1";"2";"3";"3";"4";"4"
"3191";-19,81;392;-43,95;"MG";"Belo Horizonte, MG";"out";"Sim";1969;38;"feminino";2006-09-01;44;"3";"3";"1";"2";"3";"1";"2";"2";"1";"3";"6";"3";"2";"3";"3";"2";"1";"3";"0"
"3192";-19,81;392;-43,95;"MG";"Belo Horizonte, MG";"out";"Sim";1969;38;"feminino";2006-09-01;47;"3";"3";"1";"1";"1";"3";"1";"4";"2";"3";"6";"3";"1";"3";"1";"1";"2";"4";"4"
"3193";-19,81;392;-43,17;"MG";"Joao Monlevade, MG";"out";"Sim";1975;32;"masculino";2006-09-01;43;"2";"3";"1";"2";"2";"1";"1";"2";"4";"2";"6";"2";"1";"1";"4";"3";"3";"1";"2"
"3194";-19,81;392;-43,95;"MG";"Belo Horizonte, MG";"out";"Sim";1985;22;"feminino";2006-09-01;23;"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"5";"2";"1";"1";"1";"1";"2";"0"
"3195";-19,81;392;-43,95;"MG";"Belo Horizonte, MG";"out";"Sim";1985;22;"feminino";2006-09-01;57;"4";"3";"2";"2";"3";"3";"2";"2";"4";"4";"6";"3";"4";"2";"1";"3";"3";"2";"4"
"3196";-19,81;392;-43,95;"MG";"Belo Horizonte, MG";"out";"Sim";1985;22;"feminino";2006-09-01;60;"3";"5";"1";"3";"3";"4";"2";"3";"4";"4";"4";"3";"2";"2";"4";"4";"2";"3";"4"
"3197";-19,81;392;-43,95;"MG";"Belo Horizonte, MG";"out";"Sim";1984;23;"masculino";2006-09-01;46;"3";"2";"2";"3";"1";"2";"2";"2";"1";"3";"6";"3";"1";"2";"1";"4";"3";"3";"2"
"3198";-19,81;392;-43,95;"MG";"Belo Horizonte, MG";"out";"Sim";1983;24;"masculino";2006-09-01;43;"5";"2";"1";"2";"2";"1";"1";"1";"3";"3";"4";"2";"1";"3";"4";"2";"1";"3";"2"
"3199";-19,81;392;-43,95;"MG";"Belo Horizonte, MG";"out";"Sim";1976;31;"feminino";2006-09-01;38;"4";"3";"1";"1";"1";"1";"1";"3";"2";"3";"0";"5";"2";"3";"1";"3";"2";"2";"0"
"3200";-19,81;392;-43,95;"MG";"Belo Horizonte, MG";"out";"Sim";1966;41;"feminino";2006-09-01;46;"4";"3";"3";"3";"4";"1";"3";"3";"2";"2";"2";"3";"1";"2";"2";"4";"2";"2";"0"
"3201";-19,81;420;-43,95;"MG";"Belo Horizonte , MG";"ver";"Sim";1970;37;"feminino";2005-03-01;50;"2";"2";"2";"3";"4";"4";"2";"1";"3";"2";"4";"3";"2";"2";"4";"3";"2";"3";"2"
"3202";-19,81;420;-43,95;"MG";"Belo Horizonte, MG";"ver";"Sim";1978;29;"feminino";2005-03-01;56;"4";"4";"2";"2";"2";"1";"1";"3";"1";"5";"4";"5";"3";"2";"4";"4";"3";"4";"2"
"3203";-19,81;420;-43,95;"MG";"Belo Horizonte, MG";"ver";"Sim";1978;29;"feminino";2005-03-01;62;"3";"4";"3";"3";"4";"4";"2";"2";"4";"4";"2";"3";"1";"3";"4";"4";"3";"3";"6"
"3204";-19,81;420;-43,95;"MG";"Belo Horizonte, MG";"ver";"Sim";1977;30;"feminino";2005-03-01;38;"2";"2";"3";"1";"1";"1";"1";"3";"1";"5";"4";"2";"1";"2";"3";"2";"1";"3";"0"
"3205";-19,81;420;-43,95;"MG";"Belo Horizonte, MG";"ver";"Sim";1966;41;"feminino";2005-03-01;58;"3";"3";"4";"3";"3";"3";"2";"2";"4";"3";"6";"2";"3";"3";"1";"4";"3";"2";"4"
"3206";-19,81;420;-43,95;"MG";"Belo Horizonte, MG";"ver";"Sim";1955;52;"feminino";2005-03-01;35;"3";"3";"1";"2";"4";"1";"1";"2";"2";"3";"0";"2";"1";"2";"1";"2";"2";"3";"0"
"3207";-19,81;420;-43,95;"MG";"Belo Horizonte, MG";"ver";"Sim";1985;22;"feminino";2005-03-01;45;"2";"3";"3";"2";"2";"4";"2";"4";"1";"3";"4";"3";"1";"3";"2";"3";"1";"2";"0"
"3208";-19,81;420;-43,95;"MG";"Belo Horizonte, MG";"ver";"Sim";1985;22;"feminino";2005-03-01;41;"3";"3";"1";"2";"2";"1";"2";"2";"2";"3";"2";"3";"2";"3";"2";"2";"2";"2";"2"
"3209";-19,81;420;-43,95;"MG";"Belo Horizonte, MG";"ver";"Sim";1982;25;"feminino";2005-03-01;39;"2";"3";"1";"1";"2";"1";"2";"2";"2";"5";"2";"3";"2";"2";"2";"3";"1";"3";"0"
"3210";-19,81;420;-43,95;"MG";"Belo Horizonte, MG";"ver";"Sim";1982;25;"masculino";2005-03-01;25;"1";"1";"1";"2";"2";"1";"2";"1";"1";"1";"2";"0";"1";"1";"2";"3";"1";"2";"0"
"3211";-19,81;420;-43,95;"MG";"Belo Horizonte, MG";"ver";"Sim";1984;23;"feminino";2005-03-01;52;"1";"3";"3";"2";"3";"4";"3";"3";"4";"4";"2";"3";"3";"2";"4";"4";"1";"3";"0"
"3212";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1982;25;"feminino";2006-10-01;38;"2";"3";"1";"1";"1";"3";"1";"2";"1";"3";"2";"5";"1";"3";"2";"1";"3";"3";"0"
"3213";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1979;28;"feminino";2006-10-01;27;"2";"1";"1";"2";"2";"2";"2";"1";"1";"1";"0";"2";"1";"1";"1";"3";"3";"1";"0"
"3214";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1979;28;"feminino";2006-10-01;36;"1";"5";"4";"4";"1";"4";"1";"1";"1";"1";"0";"0";"4";"1";"1";"4";"2";"1";"0"
"3215";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1965;42;"feminino";2006-10-01;48;"3";"3";"3";"4";"2";"2";"3";"3";"1";"3";"6";"0";"4";"1";"1";"2";"3";"4";"0"
"3216";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1946;61;"feminino";2006-10-01;42;"1";"2";"4";"3";"2";"4";"2";"4";"2";"2";"4";"0";"3";"1";"1";"4";"1";"2";"0"
"3217";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1985;22;"feminino";2006-10-01;44;"2";"5";"2";"1";"2";"1";"1";"4";"1";"5";"2";"0";"2";"3";"2";"3";"2";"2";"4"
"3218";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1985;22;"feminino";2006-10-01;53;"3";"3";"3";"2";"3";"3";"2";"2";"1";"4";"4";"5";"2";"4";"1";"3";"2";"2";"4"
"3219";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1983;24;"masculino";2006-10-01;53;"3";"3";"3";"3";"3";"1";"2";"2";"4";"3";"6";"3";"1";"1";"1";"4";"3";"3";"4"
"3220";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1982;25;"feminino";2006-10-01;64;"4";"4";"3";"2";"2";"4";"2";"4";"4";"4";"6";"3";"3";"1";"4";"1";"3";"4";"6"
"3221";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1978;29;"masculino";2006-10-01;44;"2";"2";"2";"3";"3";"1";"2";"2";"2";"3";"2";"2";"2";"2";"4";"4";"1";"3";"2"
"3222";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1978;29;"feminino";2006-10-01;54;"3";"3";"3";"2";"2";"3";"1";"3";"1";"5";"6";"3";"1";"3";"2";"4";"3";"4";"2"
"3223";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1977;30;"feminino";2006-10-01;56;"2";"5";"2";"2";"3";"2";"1";"4";"2";"5";"2";"3";"3";"2";"4";"4";"1";"3";"6"
"3224";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1973;34;"feminino";2006-10-01;61;"4";"4";"3";"2";"3";"3";"1";"3";"4";"3";"6";"3";"3";"2";"2";"4";"3";"2";"6"
"3225";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1969;38;"masculino";2006-10-01;55;"3";"3";"3";"2";"3";"3";"3";"2";"3";"3";"6";"2";"2";"3";"4";"3";"1";"4";"2"
"3226";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1964;43;"masculino";2006-10-01;50;"3";"2";"3";"2";"4";"4";"2";"2";"2";"2";"6";"2";"1";"4";"3";"3";"2";"3";"0"
"3227";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1963;44;"feminino";2006-10-01;68;"5";"5";"3";"4";"4";"2";"4";"2";"4";"4";"6";"5";"3";"2";"4";"2";"1";"4";"4"
"3228";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1961;46;"feminino";2006-10-01;72;"4";"4";"4";"4";"3";"3";"3";"1";"4";"5";"6";"3";"4";"4";"3";"4";"3";"4";"6"
"3229";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1954;53;"feminino";2006-10-01;62;"4";"3";"4";"4";"4";"3";"4";"3";"4";"4";"6";"2";"2";"1";"4";"1";"3";"2";"4"
"3230";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1983;24;"feminino";2006-10-01;51;"3";"3";"2";"3";"3";"4";"1";"2";"2";"4";"4";"5";"2";"3";"1";"2";"2";"3";"2"
"3231";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1981;26;"feminino";2006-10-01;64;"3";"4";"4";"3";"3";"3";"4";"2";"4";"3";"6";"3";"2";"4";"4";"3";"3";"4";"2"
"3232";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1976;31;"feminino";2006-10-01;52;"2";"3";"3";"2";"2";"4";"2";"4";"2";"3";"4";"5";"3";"2";"3";"3";"1";"2";"2"
"3233";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1970;37;"feminino";2006-10-01;44;"3";"4";"1";"1";"2";"2";"1";"2";"1";"3";"4";"5";"1";"3";"3";"2";"1";"3";"2"
"3234";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1962;45;"feminino";2006-10-01;60;"3";"4";"2";"3";"4";"4";"2";"1";"2";"4";"6";"2";"3";"3";"3";"3";"2";"3";"6"
"3235";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1968;39;"feminino";2006-10-01;63;"4";"4";"1";"2";"3";"2";"2";"2";"2";"4";"6";"3";"3";"4";"4";"4";"3";"4";"6"
"3236";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1959;48;"feminino";2006-10-01;56;"3";"3";"3";"3";"4";"3";"4";"3";"4";"3";"6";"0";"1";"3";"4";"2";"3";"4";"0"
"3237";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1974;33;"feminino";2006-10-01;35;"3";"3";"4";"1";"1";"2";"1";"2";"1";"3";"0";"0";"1";"3";"2";"3";"2";"3";"0"
"3238";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1973;34;"feminino";2006-10-01;46;"3";"3";"1";"1";"2";"3";"1";"3";"2";"4";"4";"2";"1";"3";"3";"3";"2";"3";"2"
"3239";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1985;22;"feminino";2006-10-01;55;"3";"4";"2";"4";"4";"1";"3";"1";"4";"4";"6";"2";"1";"1";"4";"1";"3";"5";"2"
"3240";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1981;26;"feminino";2006-10-01;49;"4";"4";"4";"2";"1";"3";"1";"3";"2";"4";"4";"3";"1";"1";"4";"2";"3";"1";"2"
"3241";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1979;28;"feminino";2006-10-01;66;"4";"4";"4";"3";"3";"3";"2";"4";"2";"4";"6";"3";"3";"3";"4";"3";"3";"4";"4"
"3242";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1967;40;"feminino";2006-10-01;48;"3";"3";"1";"1";"2";"3";"2";"2";"2";"4";"6";"3";"2";"1";"2";"4";"3";"2";"2"
"3243";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1989;18;"feminino";2006-10-01;40;"2";"1";"3";"2";"1";"4";"2";"3";"3";"2";"4";"0";"1";"1";"3";"2";"3";"3";"0"
"3244";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1988;19;"masculino";2006-10-01;50;"3";"3";"4";"3";"4";"1";"3";"2";"2";"3";"2";"3";"1";"1";"2";"2";"3";"4";"4"
"3245";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1988;19;"feminino";2006-10-01;54;"4";"4";"4";"4";"3";"1";"2";"3";"4";"3";"2";"0";"3";"1";"4";"2";"3";"3";"4"
"3246";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1959;48;"masculino";2006-10-01;58;"5";"3";"1";"1";"2";"1";"2";"4";"4";"5";"6";"2";"3";"1";"4";"3";"3";"4";"4"
"3247";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1988;19;"feminino";2006-10-01;48;"3";"3";"2";"2";"2";"1";"2";"2";"3";"4";"2";"3";"1";"3";"3";"4";"1";"3";"4"
"3248";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1988;19;"feminino";2006-10-01;51;"2";"5";"3";"2";"3";"3";"3";"2";"3";"5";"4";"2";"3";"2";"3";"2";"1";"1";"2"
"3249";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1988;19;"feminino";2006-10-01;54;"3";"3";"3";"3";"2";"3";"2";"2";"2";"3";"6";"2";"2";"3";"1";"4";"3";"3";"4"
"3250";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1984;23;"feminino";2006-10-01;31;"2";"1";"1";"1";"1";"1";"2";"1";"1";"2";"4";"2";"1";"1";"3";"2";"3";"2";"0"
"3251";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1981;26;"feminino";2006-10-01;53;"3";"3";"3";"4";"3";"4";"4";"2";"1";"3";"4";"2";"2";"3";"3";"2";"3";"2";"2"
"3252";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1983;24;"feminino";2006-10-01;49;"3";"4";"1";"1";"1";"1";"1";"4";"2";"5";"2";"5";"3";"1";"3";"3";"3";"2";"4"
"3253";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1982;25;"feminino";2006-10-01;56;"3";"4";"1";"2";"2";"2";"1";"3";"2";"5";"4";"3";"1";"3";"4";"4";"2";"4";"6"
"3254";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1977;30;"feminino";2006-10-01;63;"3";"3";"2";"3";"2";"4";"2";"4";"1";"4";"6";"3";"2";"3";"4";"4";"3";"4";"6"
"3255";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1952;55;"feminino";2006-10-01;47;"3";"3";"2";"2";"2";"3";"1";"2";"1";"3";"2";"5";"2";"2";"2";"4";"3";"3";"2"
"3256";-19,81;442;-43,17;"MG";"Joao monlevade , MG";"prim";"Sim";1981;26;"feminino";2006-10-01;40;"3";"3";"3";"3";"1";"1";"1";"2";"2";"2";"2";"0";"3";"1";"1";"4";"1";"3";"4"
"3257";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1970;37;"feminino";2006-10-01;21;"1";"2";"1";"1";"1";"2";"1";"1";"1";"1";"2";"0";"2";"1";"1";"1";"1";"1";"0"
"3258";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1984;23;"masculino";2006-10-01;46;"3";"3";"3";"2";"1";"2";"2";"2";"3";"3";"4";"2";"1";"3";"1";"3";"3";"3";"2"
"3259";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1982;25;"feminino";2006-10-01;52;"3";"3";"2";"2";"2";"1";"2";"2";"4";"3";"6";"3";"2";"1";"4";"2";"3";"3";"4"
"3260";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1982;25;"feminino";2006-10-01;54;"3";"4";"1";"2";"3";"1";"3";"2";"3";"5";"4";"5";"1";"3";"3";"2";"2";"1";"6"
"3261";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1977;30;"feminino";2006-10-01;61;"1";"4";"3";"3";"3";"3";"1";"3";"2";"4";"6";"5";"3";"1";"4";"3";"3";"3";"6"
"3262";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1976;31;"masculino";2006-10-01;48;"3";"3";"2";"3";"4";"3";"2";"2";"2";"4";"2";"3";"3";"1";"1";"2";"1";"3";"4"
"3263";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1973;34;"feminino";2006-10-01;43;"3";"3";"2";"2";"2";"2";"2";"3";"2";"3";"4";"2";"2";"2";"3";"2";"1";"3";"0"
"3264";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1970;37;"feminino";2006-10-01;66;"4";"3";"3";"3";"3";"4";"2";"3";"2";"4";"6";"2";"4";"2";"4";"4";"3";"4";"6"
"3265";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1966;41;"feminino";2006-10-01;44;"3";"2";"3";"2";"3";"3";"2";"2";"3";"3";"2";"3";"1";"2";"1";"2";"3";"4";"0"
"3266";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1964;43;"feminino";2006-10-01;40;"3";"2";"2";"3";"3";"4";"1";"2";"2";"3";"0";"2";"1";"1";"1";"1";"3";"4";"2"
"3267";-19,81;442;-43,95;"MG";"Belo Horizonte, MG";"prim";"Sim";1964;43;"masculino";2006-10-01;41;"2";"1";"2";"3";"3";"2";"3";"3";"2";"2";"6";"2";"1";"3";"1";"3";"1";"1";"0"
